;Comment
556;['доктрина', 'принять', 'практически', 'штат', 'позволять', 'работодатель', 'увольнять', 'сотрудник', 'любой', 'причина', 'любой', 'время', 'это', 'являться', 'проявление', 'дискриминация', 'любой', 'вид', 'вот', 'получаться', 'гей', 'негр', 'уволить', 'дело', 'затруднительно', 'мочь', 'посоветовать', 'перейти', 'наш', 'тк', 'подобный', 'обвинение', 'нетолерантность']
558;['у', 'брат', 'канада', 'жить', 'работать', 'так', 'уволить', 'новый', 'год', 'просто', 'прийти', 'работа', 'ключ', '«домофона»', 'работать', 'пароль', 'комп', 'подходить', 'вот', 'уволить', 'день', 'объявление', 'обходный', 'лист', 'но', 'пособие', 'безработица', 'получать', 'зп', 'весь', 'официальный']
559;['иногда', 'ещё', 'оставлять', 'уволить', 'полицейский', 'форма', 'винтовка', '●']
560;['ну', 'мой', 'родитель', 'армейский', 'милицейский', 'шмотьё', 'полный', 'сарай', 'он', 'видимо', 'никто', 'требовать', 'сдавать', 'быть', 'вот', 'оружие', 'просто', 'зажилить', 'выйти']
561;['вроде', 'отстрянять', 'дело', 'увольнять']
562;['так', 'отстранять', 'служба', 'но', 'сдать', 'удостоверение', 'оружие', 'пойти', 'домой', 'херня', 'ещё', 'дело', 'передать', 'назначить', 'сотрудник', 'у', 'когда', 'просто', 'снимать', 'дело', 'просто', 'передать', 'сдавать', 'служба', 'продолжаться', 'мочь', 'другой', 'дело', 'дать', 'точно', 'дело', 'уход', 'больничный', 'передавать', 'например']
563;['больничный', 'штука', 'вроде', 'внезапный', 'угадать', 'успеть', 'передать']
564;['в', 'бруклин', 'момент', 'обыгрываться']
565;['вспомнить', 'ролик', 'брюс', 'ли', 'увольняться', '●']
566;['ну', 'ептить', 'в', 'кина', 'часто', 'показывать', 'детально', 'процесс', 'дефекация', 'но', 'думать', 'герой', 'героиня', 'серет', 'просто', 'носик', 'пудрить', 'дорога']
567;['это', 'фигня', 'коллега', 'прийти', 'умат', 'работа', 'мастер', 'спросить', 'охуесть', 'вещь', 'понятный', 'дело', 'работать', 'чëрный', 'россия', 'такой', 'возможно']
568;['я', 'уволить', 'малайзия', 'потом', 'рриидти', 'конец', 'месяц', 'чек', 'всё']
569;['мой', 'эпичный', 'увольнение', 'работать', 'год', 'магазин', 'один', 'козёл', 'устраиваться', 'жена', 'а', 'оказаться', 'рулить', 'весь', 'изначально', 'договариваться', 'зп', 'каждый', 'день', 'забирать', 'и', 'платить', 'выше', 'среднее', 'так', 'делать', 'полуфабрикат', 'ещё', 'около', 'порешать', 'пол', 'год', 'нормально', 'потом', 'решить', 'платить', 'а', 'хотеть', 'сказать', 'реально', 'делать', 'выручка', 'хороший', 'ну', 'ладный', 'говорить', 'теперь', 'быть', 'платить', 'ты', 'половина', 'маленький', 'реально', 'половина', 'это', 'знать', 'и', 'раз', 'месяц', 'я', 'говорить', 'да', 'я', 'свой', 'труд', 'уважать', 'я', 'знать', 'двое', 'работать', 'а', 'з', 'раз', 'месяц', 'это', 'наебать', 'хотеть', 'история', 'у', 'заказ', 'клиент', 'ты', 'плохой', 'сделать', 'он', 'почему', 'сильно', 'разозлиться', 'кстати', 'понижение', 'зп', 'сообщить', 'телефон', 'я', 'говорить', 'приезжать', 'быть', 'разговаривать', 'а', 'такой', 'такой', 'тон', 'я', 'говорить', 'я', 'просто', 'понимать', 'просто', 'взять', 'кинуть', 'я', 'дура', 'далеко', 'он', 'обещать', 'приехать', 'ну', 'сразу', 'понять', 'быть', 'разборка', 'взять', 'касса', 'з', 'п', 'пол', 'день', 'я', 'чужое', 'нужно', 'никогда', 'воровать', 'кто', 'ждать', 'приезжать', 'закрывать', 'дверь', 'замок', 'сейчас', 'быть', 'учёт', 'делать', 'ты', 'бесплатно', 'ещё', 'быть', 'работать', 'я', 'говорить', 'сейчас', 'милиция', 'вызов', 'ты', 'присесть', 'у', 'ты', 'договор', 'материальный', 'ответственность', 'нести', 'это', 'говно', 'открывать', 'дверь', 'я', 'идти', 'домой', 'ты', 'насильно', 'удерживать', 'помещение', 'и', 'делать', 'вид', 'уходить', 'вещь', 'собирать', 'подсобка', 'там', 'писать', 'свой', 'парень', 'срочно', 'приезжать', 'если', 'дверь', 'закрытый', 'вызывать', 'мент', 'этот', 'мудак', 'хватать', 'нож', 'пытаться', 'угрожать', 'я', 'спокойно', 'говорить', 'что', 'жопа', 'пусть', 'засунуть', 'найти', 'кто', 'махать', 'у', 'папаша', 'тёплый', 'голова', 'всё', 'детство', 'бить', 'гонять', 'такой', 'концерт', 'насмотреться', 'нож', 'убрать', 'начинать', 'доказывать', 'право', 'а', 'право', 'я', 'говорить', 'да', 'это', 'иметь', 'значение', 'я', 'копейка', 'работать', 'собираться', 'не', 'первый', 'день', 'замужем', 'знать', 'сколько', 'стоить', 'труд', 'я', 'считать', 'собираться', 'договор', 'материальный', 'ответственность', 'а', 'слово', 'сказать', 'учёт', 'часто', 'у', 'однажды', 'недостача', 'руб', 'который', 'оплатить', 'а', 'пытаться', 'объяснить', 'что', 'хороший', 'продавец', 'зарплата', 'заработать', 'нужно', 'уметь', 'наебывать', 'покупатель', 'например', 'смотреть', 'человек', 'весы', 'завешивать', 'кусок', 'колбаса', 'разница', 'твой', 'зарплата', 'я', 'говорить', 'как', 'это', 'круто', 'придумать', 'выезжать', 'покупатель', 'почему', 'должный', 'воровать', 'собственный', 'з', 'п', 'чужое', 'карман', 'я', 'делать', 'собираться', 'ну', 'общий', 'приехать', 'чуть', 'нога', 'тот', 'дверь', 'вынести', 'я', 'забрать', 'и', 'уехать', 'тот', 'стать', 'связываться', 'мой', 'здоровый', 'м', 'рост', 'достойный', 'ответ', 'мочь', 'дать', 'у', 'сей', 'пора', 'подозрение', 'адекват', 'наркота', 'но', 'плохой', 'сделать', 'потом', 'звонить', 'наш', 'постоянный', 'покупатель', 'говорить', 'плохо', 'и', 'туда', 'ходить', 'ну', 'и', 'хрен', 'с', 'они']
